Date,Time,Value,Parameter,mealMoment
39,45384,0.930863,EDA,1.0
39,45385,0.937271,EDA,1.0
39,59980,2.694629,EDA,1.0
39,59981,2.698474,EDA,1.0
39,59982,2.693348,EDA,1.0
39,59983,2.693348,EDA,1.0
39,59984,2.694629,EDA,1.0
39,59985,2.694629,EDA,1.0
39,59986,2.697193,EDA,1.0
39,59987,2.697193,EDA,1.0
39,59988,2.693348,EDA,1.0
39,59989,2.694629,EDA,1.0
39,59990,2.690784,EDA,1.0
39,59991,2.694629,EDA,1.0
39,59992,2.693348,EDA,1.0
39,59993,2.695911,EDA,1.0
39,59994,2.692066,EDA,1.0
39,59995,2.693348,EDA,1.0
39,59996,2.692066,EDA,1.0
39,59997,2.693348,EDA,1.0
39,59998,2.695911,EDA,1.0
39,59999,2.688221,EDA,1.0
39,60000,2.692066,EDA,1.0
39,60001,2.694629,EDA,1.0
39,60002,2.695911,EDA,1.0
39,60003,2.699756,EDA,1.0
39,60004,2.699756,EDA,1.0
39,60005,2.694629,EDA,1.0
39,60006,2.695911,EDA,1.0
39,60007,2.694629,EDA,1.0
39,60008,2.694629,EDA,1.0
39,60009,2.697193,EDA,1.0
39,60010,2.694629,EDA,1.0
39,60011,2.699756,EDA,1.0
39,60012,2.698474,EDA,1.0
39,60013,2.701038,EDA,1.0
39,60014,2.697193,EDA,1.0
39,60015,2.698474,EDA,1.0
39,60016,2.698474,EDA,1.0
39,60017,2.698474,EDA,1.0
39,60018,2.698474,EDA,1.0
39,60019,2.697193,EDA,1.0
39,60020,2.699756,EDA,1.0
39,60021,2.70232,EDA,1.0
39,60022,2.70232,EDA,1.0
39,60023,2.703601,EDA,1.0
39,60024,2.70232,EDA,1.0
39,60025,2.706165,EDA,1.0
39,60026,2.701038,EDA,1.0
39,60027,2.70232,EDA,1.0
39,60028,2.704883,EDA,1.0
39,60029,2.703601,EDA,1.0
39,60030,2.707447,EDA,1.0
39,60031,2.707447,EDA,1.0
39,60032,2.704883,EDA,1.0
39,60033,2.704883,EDA,1.0
39,60034,2.706165,EDA,1.0
39,60035,2.704883,EDA,1.0
39,60036,2.71001,EDA,1.0
39,60037,2.71001,EDA,1.0
39,60038,2.704883,EDA,1.0
39,60039,2.703601,EDA,1.0
39,60040,2.70232,EDA,1.0
39,60041,2.703601,EDA,1.0
39,60042,2.70232,EDA,1.0
39,60043,2.70232,EDA,1.0
39,60044,2.701038,EDA,1.0
39,60045,2.695911,EDA,1.0
39,60046,2.697193,EDA,1.0
39,60047,2.699756,EDA,1.0
39,60048,2.701038,EDA,1.0
39,60049,2.703601,EDA,1.0
39,60050,2.701038,EDA,1.0
39,60051,2.663868,EDA,1.0
39,60052,2.670277,EDA,1.0
39,60053,2.872788,EDA,1.0
39,60054,2.743335,EDA,1.0
39,60055,2.666432,EDA,1.0
39,60056,2.694629,EDA,1.0
39,60057,2.695911,EDA,1.0
39,60058,2.699756,EDA,1.0
39,60059,2.697193,EDA,1.0
39,60060,2.695911,EDA,1.0
39,60061,2.693348,EDA,1.0
39,60062,2.692066,EDA,1.0
39,60063,2.693348,EDA,1.0
39,60064,2.688221,EDA,1.0
39,60065,2.689502,EDA,1.0
39,60066,2.689502,EDA,1.0
39,60067,2.689502,EDA,1.0
39,60068,2.694629,EDA,1.0
39,60069,2.697193,EDA,1.0
39,60070,2.690784,EDA,1.0
39,60071,2.688221,EDA,1.0
39,60072,2.688221,EDA,1.0
39,60073,2.692066,EDA,1.0
39,60074,2.693348,EDA,1.0
39,60075,2.689502,EDA,1.0
39,60076,2.688221,EDA,1.0
39,60077,2.690784,EDA,1.0
39,60078,2.684376,EDA,1.0
39,60079,2.684376,EDA,1.0
39,60080,2.683094,EDA,1.0
39,60081,2.684376,EDA,1.0
39,60082,2.686939,EDA,1.0
39,60083,2.684376,EDA,1.0
39,60084,2.684376,EDA,1.0
39,60085,2.683094,EDA,1.0
39,60086,2.680531,EDA,1.0
39,60087,2.681812,EDA,1.0
39,60088,2.681812,EDA,1.0
39,60089,2.681812,EDA,1.0
39,60090,2.681812,EDA,1.0
39,60091,2.683094,EDA,1.0
39,60092,2.681812,EDA,1.0
39,60093,2.681812,EDA,1.0
39,60094,2.683094,EDA,1.0
39,60095,2.679249,EDA,1.0
39,60096,2.679249,EDA,1.0
39,60097,2.679249,EDA,1.0
39,60098,2.679249,EDA,1.0
39,60099,2.680531,EDA,1.0
39,60100,2.680531,EDA,1.0
39,60101,2.681812,EDA,1.0
39,60102,2.686939,EDA,1.0
39,60103,2.681812,EDA,1.0
39,60104,2.677967,EDA,1.0
39,60105,2.679249,EDA,1.0
39,60106,2.677967,EDA,1.0
39,60107,2.680531,EDA,1.0
39,60108,2.677967,EDA,1.0
39,60109,2.677967,EDA,1.0
39,60110,2.679249,EDA,1.0
39,60111,2.677967,EDA,1.0
39,60112,2.676685,EDA,1.0
39,60113,2.681812,EDA,1.0
39,60114,2.676685,EDA,1.0
39,60115,2.676685,EDA,1.0
39,60116,2.676685,EDA,1.0
39,60117,2.676685,EDA,1.0
39,60118,2.67284,EDA,1.0
39,60119,2.675404,EDA,1.0
39,60120,2.674122,EDA,1.0
39,60121,2.676685,EDA,1.0
39,60122,2.676685,EDA,1.0
39,60123,2.67284,EDA,1.0
39,60124,2.670277,EDA,1.0
39,60125,2.67284,EDA,1.0
39,60126,2.676685,EDA,1.0
39,60127,2.676685,EDA,1.0
39,60128,2.674122,EDA,1.0
39,60129,2.676685,EDA,1.0
39,60130,2.677967,EDA,1.0
39,60131,2.674122,EDA,1.0
39,60132,2.671558,EDA,1.0
39,60133,2.671558,EDA,1.0
39,60134,2.674122,EDA,1.0
39,60135,2.697193,EDA,1.0
39,60136,2.707447,EDA,1.0
39,60137,2.633107,EDA,1.0
39,60138,2.629262,EDA,1.0
39,60139,2.631825,EDA,1.0
39,60140,2.599782,EDA,1.0
39,60141,2.594656,EDA,1.0
39,60142,2.602346,EDA,1.0
39,60143,2.601064,EDA,1.0
39,60144,2.630543,EDA,1.0
39,60145,2.634389,EDA,1.0
39,60146,2.636952,EDA,1.0
39,60147,2.640797,EDA,1.0
39,60148,2.642079,EDA,1.0
39,60149,2.639516,EDA,1.0
39,60150,2.640797,EDA,1.0
39,60151,2.642079,EDA,1.0
39,60152,2.638234,EDA,1.0
39,60153,2.643361,EDA,1.0
39,60154,2.645924,EDA,1.0
39,60155,2.645924,EDA,1.0
39,60156,2.645924,EDA,1.0
39,60157,2.644642,EDA,1.0
39,60158,2.647206,EDA,1.0
39,60159,2.645924,EDA,1.0
39,60160,2.644642,EDA,1.0
39,60161,2.644642,EDA,1.0
39,60162,2.649769,EDA,1.0
39,60163,2.649769,EDA,1.0
39,60164,2.648488,EDA,1.0
39,60165,2.636952,EDA,1.0
39,60166,2.624135,EDA,1.0
39,60167,2.603627,EDA,1.0
39,60168,2.597219,EDA,1.0
39,60169,2.581838,EDA,1.0
39,60170,2.576711,EDA,1.0
39,60171,2.581838,EDA,1.0
39,60172,2.542105,EDA,1.0
39,60173,2.534415,EDA,1.0
39,60174,2.563894,EDA,1.0
39,60175,2.593374,EDA,1.0
39,60176,2.612599,EDA,1.0
39,60177,2.592092,EDA,1.0
39,60178,2.552359,EDA,1.0
39,60179,2.581838,EDA,1.0
39,60180,2.584402,EDA,1.0
39,60181,2.585683,EDA,1.0
39,60182,2.586965,EDA,1.0
39,60183,2.579275,EDA,1.0
39,60184,2.543387,EDA,1.0
39,60185,2.472892,EDA,1.0
39,60186,2.553641,EDA,1.0
39,60187,2.357538,EDA,1.0
39,60188,2.335749,EDA,1.0
39,60189,2.53057,EDA,1.0
39,60190,2.597219,EDA,1.0
39,60191,2.612599,EDA,1.0
39,60192,2.626698,EDA,1.0
39,60193,2.633107,EDA,1.0
39,60194,2.63567,EDA,1.0
39,60195,2.611318,EDA,1.0
39,60196,2.574148,EDA,1.0
39,60197,2.453666,EDA,1.0
39,60198,2.461357,EDA,1.0
39,60199,2.472892,EDA,1.0
39,60200,2.458793,EDA,1.0
39,60201,2.499808,EDA,1.0
39,60202,2.506217,EDA,1.0
39,60203,2.50878,EDA,1.0
39,60204,2.246028,EDA,1.0
39,60205,2.535697,EDA,1.0
39,60206,2.556204,EDA,1.0
39,60207,2.346002,EDA,1.0
39,60208,2.466484,EDA,1.0
39,60209,2.512625,EDA,1.0
39,60210,2.404961,EDA,1.0
39,60211,2.417778,EDA,1.0
39,60212,2.3742,EDA,1.0
39,60213,2.438286,EDA,1.0
39,60214,2.442131,EDA,1.0
39,60215,2.457512,EDA,1.0
39,60216,2.424187,EDA,1.0
39,60217,2.437004,EDA,1.0
39,60218,2.438286,EDA,1.0
39,60219,2.447258,EDA,1.0
39,60220,2.424187,EDA,1.0
39,60221,2.417778,EDA,1.0
39,60222,2.413933,EDA,1.0
39,60223,2.437004,EDA,1.0
39,60224,2.42675,EDA,1.0
39,60225,2.445976,EDA,1.0
39,60226,2.447258,EDA,1.0
39,60227,2.335749,EDA,1.0
39,60228,2.371637,EDA,1.0
39,60229,2.404961,EDA,1.0
39,60230,2.410088,EDA,1.0
39,60231,2.424187,EDA,1.0
39,60232,2.421624,EDA,1.0
39,60233,2.424187,EDA,1.0
39,60234,2.42675,EDA,1.0
39,60235,2.407525,EDA,1.0
39,60236,2.390862,EDA,1.0
39,60237,2.404961,EDA,1.0
39,60238,2.402398,EDA,1.0
39,60239,2.394708,EDA,1.0
39,60240,2.390862,EDA,1.0
39,60241,2.388299,EDA,1.0
39,60242,2.394708,EDA,1.0
39,60243,2.397271,EDA,1.0
39,60244,2.404961,EDA,1.0
39,60245,2.399834,EDA,1.0
39,60246,2.408807,EDA,1.0
39,60247,2.408807,EDA,1.0
39,60248,2.424187,EDA,1.0
39,60249,2.412652,EDA,1.0
39,60250,2.406243,EDA,1.0
39,60251,2.399834,EDA,1.0
39,60252,2.399834,EDA,1.0
39,60253,2.402398,EDA,1.0
39,60254,2.354974,EDA,1.0
39,60255,2.380609,EDA,1.0
39,60256,2.40368,EDA,1.0
39,60257,2.428032,EDA,1.0
39,60258,2.439568,EDA,1.0
39,60259,2.421624,EDA,1.0
39,60260,2.434441,EDA,1.0
39,60261,2.433159,EDA,1.0
39,60262,2.404961,EDA,1.0
39,60263,2.412652,EDA,1.0
39,60264,2.422905,EDA,1.0
39,60265,2.41906,EDA,1.0
39,60266,2.42675,EDA,1.0
39,60267,2.433159,EDA,1.0
39,60268,2.431877,EDA,1.0
39,60269,2.431877,EDA,1.0
39,60270,2.42675,EDA,1.0
39,60271,2.428032,EDA,1.0
39,60272,2.429314,EDA,1.0
39,60273,2.424187,EDA,1.0
39,60274,2.428032,EDA,1.0
39,60275,2.429314,EDA,1.0
39,60276,2.404961,EDA,1.0
39,60277,2.395989,EDA,1.0
39,60278,2.428032,EDA,1.0
39,60279,2.504935,EDA,1.0
39,60280,2.431877,EDA,1.0
39,60281,2.44854,EDA,1.0
39,60282,2.451103,EDA,1.0
39,60283,2.442131,EDA,1.0
39,60284,2.434441,EDA,1.0
39,60285,2.420342,EDA,1.0
39,60286,2.422905,EDA,1.0
39,60287,2.42675,EDA,1.0
39,60288,2.42675,EDA,1.0
39,60289,2.420342,EDA,1.0
39,60290,2.41906,EDA,1.0
39,60291,2.416497,EDA,1.0
39,60292,2.41906,EDA,1.0
39,60293,2.416497,EDA,1.0
39,60294,2.41906,EDA,1.0
39,60295,2.415215,EDA,1.0
39,60296,2.416497,EDA,1.0
39,60297,2.416497,EDA,1.0
39,60298,2.413933,EDA,1.0
39,60299,2.413933,EDA,1.0
39,60300,2.415215,EDA,1.0
39,60301,2.412652,EDA,1.0
39,60302,2.412652,EDA,1.0
39,60303,2.41137,EDA,1.0
39,60304,2.408807,EDA,1.0
39,60305,2.408807,EDA,1.0
39,60306,2.388299,EDA,1.0
39,60307,2.392144,EDA,1.0
39,60308,2.40368,EDA,1.0
39,60309,2.40368,EDA,1.0
39,60310,2.406243,EDA,1.0
39,60311,2.395989,EDA,1.0
39,60312,2.40368,EDA,1.0
39,60313,2.406243,EDA,1.0
39,60314,2.399834,EDA,1.0
39,60315,2.393426,EDA,1.0
39,60316,2.410088,EDA,1.0
39,60317,2.413933,EDA,1.0
39,60318,2.415215,EDA,1.0
39,60319,2.392144,EDA,1.0
39,60320,2.399834,EDA,1.0
39,60321,2.387017,EDA,1.0
39,60322,2.384454,EDA,1.0
39,60323,2.349848,EDA,1.0
39,60324,2.342157,EDA,1.0
39,60325,2.352411,EDA,1.0
39,60326,2.352411,EDA,1.0
39,60327,2.354974,EDA,1.0
39,60328,2.371637,EDA,1.0
39,60329,2.378045,EDA,1.0
39,60330,2.369073,EDA,1.0
39,60331,2.275508,EDA,1.0
39,60332,2.287043,EDA,1.0
39,60333,2.272944,EDA,1.0
39,60334,2.271663,EDA,1.0
39,60335,2.255,EDA,1.0
39,60336,2.252437,EDA,1.0
39,60337,2.304987,EDA,1.0
39,60338,2.310114,EDA,1.0
39,60339,2.333185,EDA,1.0
39,60340,2.33703,EDA,1.0
39,60341,2.417778,EDA,1.0
39,60342,2.363946,EDA,1.0
39,60343,2.384454,EDA,1.0
39,60344,2.378045,EDA,1.0
39,60345,2.372918,EDA,1.0
39,60346,2.370355,EDA,1.0
39,60347,2.371637,EDA,1.0
39,60348,2.371637,EDA,1.0
39,60349,2.372918,EDA,1.0
39,60350,2.372918,EDA,1.0
39,60351,2.372918,EDA,1.0
39,60352,2.372918,EDA,1.0
39,60353,2.372918,EDA,1.0
39,60354,2.376764,EDA,1.0
39,60355,2.376764,EDA,1.0
39,60356,2.3742,EDA,1.0
39,60357,2.372918,EDA,1.0
39,60358,2.371637,EDA,1.0
39,60359,2.372918,EDA,1.0
39,60360,2.372918,EDA,1.0
39,60361,2.353693,EDA,1.0
39,60362,2.346002,EDA,1.0
39,60363,2.352411,EDA,1.0
39,60364,2.351129,EDA,1.0
39,60365,2.443413,EDA,1.0
39,60366,2.38189,EDA,1.0
39,60367,2.363946,EDA,1.0
39,60368,2.358819,EDA,1.0
39,60369,2.357538,EDA,1.0
39,60370,2.356256,EDA,1.0
39,60371,2.349848,EDA,1.0
39,60372,2.349848,EDA,1.0
39,60373,2.352411,EDA,1.0
39,60374,2.357538,EDA,1.0
39,60375,2.357538,EDA,1.0
39,60376,2.361383,EDA,1.0
39,60377,2.358819,EDA,1.0
39,60378,2.354974,EDA,1.0
39,60379,2.349848,EDA,1.0
39,60380,2.351129,EDA,1.0
39,60381,2.348566,EDA,1.0
39,60382,2.349848,EDA,1.0
39,60383,2.351129,EDA,1.0
39,60384,2.349848,EDA,1.0
39,60385,2.342157,EDA,1.0
39,60386,2.342157,EDA,1.0
39,60387,2.342157,EDA,1.0
39,60388,2.342157,EDA,1.0
39,60389,2.338312,EDA,1.0
39,60390,2.340875,EDA,1.0
39,60391,2.339594,EDA,1.0
39,60392,2.346002,EDA,1.0
39,60393,2.346002,EDA,1.0
39,60394,2.346002,EDA,1.0
39,60395,2.346002,EDA,1.0
39,60396,2.346002,EDA,1.0
39,60397,2.346002,EDA,1.0
39,60398,2.342157,EDA,1.0
39,60399,2.352411,EDA,1.0
39,60400,2.348566,EDA,1.0
39,60401,2.328058,EDA,1.0
39,60402,2.338312,EDA,1.0
39,60403,2.324213,EDA,1.0
39,60404,2.319086,EDA,1.0
39,60405,2.435723,EDA,1.0
39,60406,2.349848,EDA,1.0
39,60407,2.328058,EDA,1.0
39,60408,2.320368,EDA,1.0
39,60409,2.312678,EDA,1.0
39,60410,2.319086,EDA,1.0
39,60411,2.303706,EDA,1.0
39,60412,2.296015,EDA,1.0
39,60413,2.285762,EDA,1.0
39,60414,2.29217,EDA,1.0
39,60415,2.287043,EDA,1.0
39,60416,2.29217,EDA,1.0
39,60417,2.289607,EDA,1.0
39,60418,2.28448,EDA,1.0
39,60419,2.288325,EDA,1.0
39,60420,2.29217,EDA,1.0
39,60421,2.29217,EDA,1.0
39,60422,2.275508,EDA,1.0
39,60423,2.296015,EDA,1.0
39,60424,2.28448,EDA,1.0
39,60425,2.269099,EDA,1.0
39,60426,2.272944,EDA,1.0
39,60427,2.271663,EDA,1.0
39,60428,2.356256,EDA,1.0
39,60429,2.351129,EDA,1.0
39,60430,2.326777,EDA,1.0
39,60431,2.319086,EDA,1.0
39,60432,2.315241,EDA,1.0
39,60433,2.306269,EDA,1.0
39,60434,2.302424,EDA,1.0
39,60435,2.301142,EDA,1.0
39,60436,2.29986,EDA,1.0
39,60437,2.297297,EDA,1.0
39,60438,2.297297,EDA,1.0
39,60439,2.267817,EDA,1.0
39,60440,2.260127,EDA,1.0
39,60441,2.257564,EDA,1.0
39,60442,2.260127,EDA,1.0
39,60443,2.244747,EDA,1.0
39,60444,2.23962,EDA,1.0
39,60445,2.237056,EDA,1.0
39,60446,2.234493,EDA,1.0
39,60447,2.238338,EDA,1.0
39,60448,2.234493,EDA,1.0
39,60449,2.235775,EDA,1.0
39,60450,2.238338,EDA,1.0
39,60451,2.237056,EDA,1.0
39,60452,2.237056,EDA,1.0
39,60453,2.240901,EDA,1.0
39,60454,2.216549,EDA,1.0
39,60455,2.230648,EDA,1.0
39,60456,2.233211,EDA,1.0
39,60457,2.222958,EDA,1.0
39,60458,2.229366,EDA,1.0
39,60459,2.206295,EDA,1.0
39,60460,2.221676,EDA,1.0
39,60461,2.205014,EDA,1.0
39,60462,2.208859,EDA,1.0
39,60463,2.219112,EDA,1.0
39,60464,2.221676,EDA,1.0
39,60465,2.224239,EDA,1.0
39,60466,2.221676,EDA,1.0
39,60467,2.220394,EDA,1.0
39,60468,2.221676,EDA,1.0
39,60469,2.219112,EDA,1.0
39,60470,2.222958,EDA,1.0
39,60471,2.222958,EDA,1.0
39,60472,2.224239,EDA,1.0
39,60473,2.221676,EDA,1.0
39,60474,2.199887,EDA,1.0
39,60475,2.163999,EDA,1.0
39,60476,2.021728,EDA,1.0
39,60477,2.019339,EDA,1.0
39,60478,2.092397,EDA,1.0
39,60479,2.17699,EDA,1.0
39,60480,2.170581,EDA,1.0
39,60481,2.178272,EDA,1.0
39,60482,2.180835,EDA,1.0
39,60483,2.174427,EDA,1.0
39,60484,2.174427,EDA,1.0
39,60485,2.129566,EDA,1.0
39,60486,2.118031,EDA,1.0
39,60487,2.119313,EDA,1.0
39,60488,2.147511,EDA,1.0
39,60489,2.110341,EDA,1.0
39,60490,2.150074,EDA,1.0
39,60491,2.164173,EDA,1.0
39,60492,2.152637,EDA,1.0
39,60493,1.961662,EDA,1.0
39,60494,2.125721,EDA,1.0
39,60495,2.135975,EDA,1.0
39,60496,2.141102,EDA,1.0
39,60497,1.896294,EDA,1.0
39,60498,2.152637,EDA,1.0
39,60499,2.162891,EDA,1.0
39,60500,2.155201,EDA,1.0
39,60501,2.161609,EDA,1.0
39,60502,2.18468,EDA,1.0
39,60503,2.224414,EDA,1.0
39,60504,2.166736,EDA,1.0
39,60505,2.066762,EDA,1.0
39,60506,2.142384,EDA,1.0
39,60507,2.146229,EDA,1.0
39,60508,2.129566,EDA,1.0
39,60509,2.191089,EDA,1.0
39,60510,2.161609,EDA,1.0
39,60511,2.166736,EDA,1.0
39,60512,2.148792,EDA,1.0
39,60513,2.173145,EDA,1.0
39,60514,2.178272,EDA,1.0
39,60515,2.18468,EDA,1.0
39,60516,2.189807,EDA,1.0
39,60517,2.192371,EDA,1.0
39,60518,2.196216,EDA,1.0
39,60519,2.198779,EDA,1.0
39,60520,2.202624,EDA,1.0
39,60521,2.198779,EDA,1.0
39,60522,2.200061,EDA,1.0
39,60523,2.191089,EDA,1.0
39,60524,2.189807,EDA,1.0
39,60525,2.187244,EDA,1.0
39,60526,2.146229,EDA,1.0
39,60527,2.191089,EDA,1.0
39,60528,2.196216,EDA,1.0
39,60529,2.189807,EDA,1.0
39,60530,2.319261,EDA,1.0
39,60531,2.213985,EDA,1.0
39,60532,2.212704,EDA,1.0
39,60533,2.189633,EDA,1.0
39,60534,2.188351,EDA,1.0
39,60535,2.179379,EDA,1.0
39,60536,2.184506,EDA,1.0
39,60537,2.184506,EDA,1.0
39,60538,2.181942,EDA,1.0
39,60539,2.183224,EDA,1.0
39,60540,2.179379,EDA,1.0
39,60541,2.178097,EDA,1.0
39,60542,2.183224,EDA,1.0
39,60543,2.179379,EDA,1.0
39,60544,2.176816,EDA,1.0
39,60545,2.178097,EDA,1.0
39,60546,2.179379,EDA,1.0
39,60547,2.179379,EDA,1.0
39,60548,2.180661,EDA,1.0
39,60549,2.181942,EDA,1.0
39,60550,2.179379,EDA,1.0
39,60551,2.178097,EDA,1.0
39,60552,2.180661,EDA,1.0
39,60553,2.181942,EDA,1.0
39,60554,2.179379,EDA,1.0
39,60555,2.178097,EDA,1.0
39,60556,2.181942,EDA,1.0
39,60557,2.181942,EDA,1.0
39,60558,2.183224,EDA,1.0
39,60559,2.183224,EDA,1.0
39,60560,2.184506,EDA,1.0
39,60561,2.181942,EDA,1.0
39,60562,2.183224,EDA,1.0
39,60563,2.185788,EDA,1.0
39,60564,2.188351,EDA,1.0
39,60565,2.188351,EDA,1.0
39,60566,2.185788,EDA,1.0
39,60567,2.188351,EDA,1.0
39,60568,2.188351,EDA,1.0
39,60569,2.188351,EDA,1.0
39,60570,2.189633,EDA,1.0
39,60571,2.187069,EDA,1.0
39,60572,2.20245,EDA,1.0
39,60573,2.198605,EDA,1.0
39,60574,2.205014,EDA,1.0
39,60575,2.203732,EDA,1.0
39,60576,2.203732,EDA,1.0
39,60577,2.203732,EDA,1.0
39,60578,2.201168,EDA,1.0
39,60579,2.180661,EDA,1.0
39,60580,2.190915,EDA,1.0
39,60581,2.196041,EDA,1.0
39,60582,2.193478,EDA,1.0
39,60583,2.193478,EDA,1.0
39,60584,2.192196,EDA,1.0
39,60585,2.190915,EDA,1.0
39,60586,2.190915,EDA,1.0
39,60587,2.192196,EDA,1.0
39,60588,2.190915,EDA,1.0
39,60589,2.193478,EDA,1.0
39,60590,2.188351,EDA,1.0
39,60591,2.190915,EDA,1.0
39,60592,2.188351,EDA,1.0
39,60593,2.188351,EDA,1.0
39,60594,2.188351,EDA,1.0
39,60595,2.187069,EDA,1.0
39,60596,2.185788,EDA,1.0
39,60597,2.190915,EDA,1.0
39,60598,2.187069,EDA,1.0
39,60599,2.185788,EDA,1.0
39,60600,2.185788,EDA,1.0
39,60601,2.181942,EDA,1.0
39,60602,2.183224,EDA,1.0
39,60603,2.183224,EDA,1.0
39,60604,2.184506,EDA,1.0
39,60605,2.184506,EDA,1.0
39,60606,2.181942,EDA,1.0
39,60607,2.183224,EDA,1.0
39,60608,2.188351,EDA,1.0
39,60609,2.185788,EDA,1.0
39,60610,2.184506,EDA,1.0
39,60611,2.193478,EDA,1.0
39,60612,2.187069,EDA,1.0
39,60613,2.21014,EDA,1.0
39,60614,2.187069,EDA,1.0
39,60615,2.208859,EDA,1.0
39,60616,2.21014,EDA,1.0
39,60617,2.185788,EDA,1.0
39,60618,2.188351,EDA,1.0
39,60619,2.190915,EDA,1.0
39,60620,2.187069,EDA,1.0
39,60621,2.206295,EDA,1.0
39,60622,2.189633,EDA,1.0
39,60623,2.188351,EDA,1.0
39,60624,2.192196,EDA,1.0
39,60625,2.190915,EDA,1.0
39,60626,2.192196,EDA,1.0
39,60627,2.193478,EDA,1.0
39,60628,2.192196,EDA,1.0
39,60629,2.189633,EDA,1.0
39,60630,2.193478,EDA,1.0
39,60631,2.190915,EDA,1.0
39,60632,2.189633,EDA,1.0
39,60633,2.192196,EDA,1.0
39,60634,2.21014,EDA,1.0
39,60635,2.212704,EDA,1.0
39,60636,2.211422,EDA,1.0
39,60637,2.213985,EDA,1.0
39,60638,2.187069,EDA,1.0
39,60639,2.197323,EDA,1.0
39,60640,2.198605,EDA,1.0
39,60641,2.203732,EDA,1.0
39,60642,2.221676,EDA,1.0
39,60643,2.20245,EDA,1.0
39,60644,2.197323,EDA,1.0
39,60645,2.219112,EDA,1.0
39,60646,2.197323,EDA,1.0
39,60647,2.196041,EDA,1.0
39,60648,2.196041,EDA,1.0
39,60649,2.222958,EDA,1.0
39,60650,2.217831,EDA,1.0
39,60651,2.217831,EDA,1.0
39,60652,2.217831,EDA,1.0
39,60653,2.216549,EDA,1.0
39,60654,2.216549,EDA,1.0
39,60655,2.219112,EDA,1.0
39,60656,2.217831,EDA,1.0
39,60657,2.224239,EDA,1.0
39,60658,2.225521,EDA,1.0
39,60659,2.221676,EDA,1.0
39,60660,2.225521,EDA,1.0
39,60661,2.224239,EDA,1.0
39,60662,2.225521,EDA,1.0
39,60663,2.224239,EDA,1.0
39,60664,2.222958,EDA,1.0
39,60665,2.222958,EDA,1.0
39,60666,2.203732,EDA,1.0
39,60667,2.201168,EDA,1.0
39,60668,2.183224,EDA,1.0
39,60669,2.190915,EDA,1.0
39,60670,2.160153,EDA,1.0
39,60671,2.162717,EDA,1.0
39,60672,2.155026,EDA,1.0
39,60673,2.151181,EDA,1.0
39,60674,2.142209,EDA,1.0
39,60675,2.147336,EDA,1.0
39,60676,2.135801,EDA,1.0
39,60677,2.130674,EDA,1.0
39,60678,2.137083,EDA,1.0
39,60679,2.140928,EDA,1.0
39,60680,2.138364,EDA,1.0
39,60681,2.139646,EDA,1.0
39,60682,2.142209,EDA,1.0
39,60683,2.139646,EDA,1.0
39,60684,2.147336,EDA,1.0
39,60685,2.1499,EDA,1.0
39,60686,2.151181,EDA,1.0
39,60687,2.152463,EDA,1.0
39,60688,2.155026,EDA,1.0
39,60689,2.156308,EDA,1.0
39,60690,2.156308,EDA,1.0
39,60691,2.163999,EDA,1.0
39,60692,2.148618,EDA,1.0
39,60693,2.167844,EDA,1.0
39,60694,2.184506,EDA,1.0
39,60695,2.163999,EDA,1.0
39,60696,2.163999,EDA,1.0
39,60697,2.153745,EDA,1.0
39,60698,2.160153,EDA,1.0
39,60699,2.160153,EDA,1.0
39,60700,2.187069,EDA,1.0
39,60701,2.178097,EDA,1.0
39,60702,2.133237,EDA,1.0
39,60703,2.12811,EDA,1.0
39,60704,2.147336,EDA,1.0
39,60705,2.161435,EDA,1.0
39,60706,2.160153,EDA,1.0
39,60707,2.1499,EDA,1.0
39,60708,2.133237,EDA,1.0
39,60709,2.131956,EDA,1.0
39,60710,2.139646,EDA,1.0
39,60711,2.12042,EDA,1.0
39,60712,2.103758,EDA,1.0
39,60713,2.039672,EDA,1.0
39,60714,1.957642,EDA,1.0
39,60715,1.947563,EDA,1.0
39,60716,1.966788,EDA,1.0
39,60717,1.951408,EDA,1.0
39,60718,2.016775,EDA,1.0
39,60719,2.023184,EDA,1.0
39,60720,2.010367,EDA,1.0
39,60721,2.010367,EDA,1.0
39,60722,2.003958,EDA,1.0
39,60723,2.016775,EDA,1.0
39,60724,1.988578,EDA,1.0
39,60725,2.04241,EDA,1.0
39,60726,2.101369,EDA,1.0
39,60727,2.114186,EDA,1.0
39,60728,2.107777,EDA,1.0
39,60729,2.061635,EDA,1.0
39,60730,2.101369,EDA,1.0
39,60731,2.101369,EDA,1.0
39,60732,2.123158,EDA,1.0
39,60733,2.12444,EDA,1.0
39,60734,2.075734,EDA,1.0
39,60735,2.047537,EDA,1.0
39,60736,2.039846,EDA,1.0
39,60737,2.014212,EDA,1.0
39,60738,1.998831,EDA,1.0
39,60739,1.984733,EDA,1.0
39,60740,1.987296,EDA,1.0
39,60741,1.933464,EDA,1.0
39,60742,1.989859,EDA,1.0
39,60743,2.046255,EDA,1.0
39,60744,2.000113,EDA,1.0
39,60745,2.062917,EDA,1.0
39,60746,2.147511,EDA,1.0
39,60747,2.098805,EDA,1.0
39,60748,2.100087,EDA,1.0
39,60749,2.085988,EDA,1.0
39,60750,2.078298,EDA,1.0
39,60751,2.08727,EDA,1.0
39,60752,2.064199,EDA,1.0
39,60753,2.002676,EDA,1.0
